intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,lineage
20000,0.0002838248233190475,0.0015710919088766694,5.67649646638095e-05,5.186923765187961e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_007678645.1 Staphylococcus pettenkoferi strain=DE0155, ASM767864v1",28fc4baceb56da30b119fec14bbd8048,0.007855459544383346,4000,250,1101000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7831949008586715,0.8552681702080787,0.819231535533375,0.8552681702080787,False,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus pettenkoferi
194000,0.0027531007861947604,0.001145147437732608,5.67649646638095e-05,5.186923765187961e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_000023405.1 Brachybacterium faecium DSM 4810 strain=DSM 4810, ASM2340v1",ace43e9da693895baf17cb16bb39de70,0.05553965073003149,4000,251,1097000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.8427547277009871,0.9109684313890368,0.876861579545012,0.9109684313890368,False,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Dermabacteraceae;Brachybacterium;Brachybacterium faecium;Brachybacterium faecium DSM 4810
348000,0.004938551925751426,0.000819840131174421,5.67649646638095e-05,9.077116589078932e-05,1.75,1.0,1.299038105676658,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_007558825.1 Brevibacterium aurantiacum strain=XU54, ASM755882v1",cf78afa75d34fcd41e3444cc61b8cb55,0.07132609141217462,4000,252,1093000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.8587911670648439,0.9183495419980552,0.8885703545314496,0.9183495419980552,False,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Brevibacteriaceae;Brevibacterium;Brevibacterium aurantiacum
28000,0.0003973547526466665,0.0012055455093429777,5.67649646638095e-05,6.483654706484952e-05,1.25,1.0,0.4330127018922193,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_015277735.1 Psychrobacter sp. NG254 strain=NG254, ASM1527773v1",2b7c6b40986a2875712a63c8e8d48ce1,0.008438818565400843,4000,253,1089000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7917419544696573,0.8572467744297552,0.8244943644497063,0.8572467744297552,False,Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Psychrobacter;Psychrobacter sp. NG254
42000,0.0005960321289699997,0.0011095700416088765,5.67649646638095e-05,6.483654706484952e-05,1.25,1.0,0.4330127018922193,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_020524545.1 Microbacterium paraoxydans strain=EaN35-6, ASM2052454v1",045357d6a8812d470e1b5d17175efae5,0.011650485436893204,4000,254,1085000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.8021655782900303,0.8662116106453663,0.8341885944676983,0.8662116106453663,False,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium paraoxydans
94000,0.0013339766695995231,0.0014378145219266715,5.67649646638095e-05,5.186923765187961e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_007665525.1 Staphylococcus saprophyticus strain=DE0594, ASM766552v1",2bf8a25320eb41720bafb0053f8b4ebe,0.03378864126527678,4000,255,1081000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.8232854256519524,0.8964807969972937,0.859883111324623,0.8964807969972937,False,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus saprophyticus
176000,0.002497658445207618,0.0010649627263045794,5.67649646638095e-05,6.483654706484952e-05,1.25,1.0,0.4330127018922193,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_001570805.1 Brevibacterium epidermidis NBRC 14811 strain=NBRC 14811, ASM157080v1",b8e3b6ed15c583e490d4711a470b8343,0.046858359957401494,4000,256,1077000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.8401117022646909,0.9059874129950632,0.8730495576298771,0.9059874129950632,False,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Brevibacteriaceae;Brevibacterium;Brevibacterium epidermidis;Brevibacterium epidermidis NBRC 14811
7000,9.933868816166662e-05,0.0012775471095496647,5.67649646638095e-05,7.780385647781941e-05,1.5,1.0,0.8660254037844386,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_014493745.1 Enterococcus sp., ASM1449374v1",5b6d29e01acc8bd4d15ff2c0770fff4f,0.002235707441711913,4000,257,1073000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7571159035166257,0.8212913658786277,0.7892036346976268,0.8212913658786277,False,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus sp.
23000,0.0003263985468169046,0.00100150225338007,5.67649646638095e-05,5.186923765187961e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_001428745.1 Leifsonia sp. Root227 strain=Root227, Root227",5d7e795ef0c8342d688d51c735f16173,0.005758637956935403,4000,258,1069000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7867338673486592,0.8467442396002484,0.8167390534744539,0.8467442396002484,False,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Leifsonia;Leifsonia sp. Root227
44000,0.0006244146113019045,0.0010655301012253596,5.67649646638095e-05,0.00011670578471672913,2.25,1.0,2.165063509461097,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_000834175.1 Microbacterium sp. MEJ108Y strain=MEJ108Y, ASM83417v1",969e70b473c85bc5c6e80ad8d904ed9e,0.011720831113478956,4000,259,1065000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.8033702482535277,0.8663798354434029,0.8348750418484653,0.8663798354434029,False,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium sp. MEJ108Y
42000,0.0005960321289699997,0.001125809175344779,5.67649646638095e-05,5.186923765187961e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_001552455.1 Microbacterium hydrocarbonoxydans NBRC 103074 strain=NBRC 103074, ASM155245v1",536f41473a83690f9ae40aa47d4de184,0.011820996341120181,4000,260,1061000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.8021655782900303,0.8666176923012187,0.8343916352956244,0.8666176923012187,False,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium hydrocarbonoxydans;Microbacterium hydrocarbonoxydans NBRC 103074
111000,0.0015752277694207136,0.000922722029988466,5.67649646638095e-05,7.780385647781941e-05,1.5,1.5,0.5,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_000235725.2 Halomonas sp. HAL1 strain=HAL1, ASM23572v1",4a2cc53eb2dba59c55172bfef7eeb4cf,0.02560553633217993,4000,261,1057000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.8277120967373944,0.8884969299542881,0.8581045133458413,0.8884969299542881,False,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;Halomonas sp. HAL1
48000,0.000681179575965714,0.001068090787716956,5.67649646638095e-05,5.186923765187961e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_013183775.1 Halomonas sp. B1.N12 strain=B1.N12, ASM1318377v1",d70f72faa00796a24d562599fecf611d,0.01281708945260347,4000,262,1053000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.8056283303500642,0.8688822971613676,0.8372553137557159,0.8688822971613676,False,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;Halomonas sp. B1.N12
10000,0.00014191241165952375,0.00046761748889408465,5.67649646638095e-05,5.186923765187961e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_018614615.1 Streptomyces sp. ISL-100 strain=ISL-100, ASM1861461v1",b67ed2d460ac8a7ef25129e03386ea86,0.0011690437222352116,4000,263,1049000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7658773152660606,0.8042922710110196,0.7850847931385401,0.8042922710110196,False,Bacteria;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces sp. ISL-100
53000,0.0007521357817954758,0.001070090957731407,5.67649646638095e-05,7.780385647781941e-05,1.5,1.5,0.5,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_000956475.1 Microbacterium hydrocarbonoxydans strain=SA35, ASM95647v1",305aaec96e4e03f8fadf534e3184d861,0.014178705189941144,4000,264,1045000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.8082076259220771,0.8717167144577133,0.8399621701898952,0.8717167144577133,False,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium hydrocarbonoxydans
21000,0.0002980160644849999,0.001342732460557234,5.67649646638095e-05,5.186923765187961e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_004126535.1 Brevilactibacter flavus strain=VG341, ASM412653v1",3787f1dbe58d6075968793c455d1e5e8,0.007049345417925478,4000,265,1041000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7844285232527036,0.852286177182985,0.8183573502178443,0.852286177182985,False,Bacteria;Actinobacteria;Actinomycetia;Propionibacteriales;Propionibacteriaceae;Brevilactibacter;Brevilactibacter flavus
18000,0.00025544234098714275,0.001322314049586777,5.67649646638095e-05,5.186923765187961e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_900116905.1 Micrococcus terreus strain=CGMCC 1.7054, IMG-taxon 2617270780 annotated assembly",fb8ab6dc7e3d7a916e31b4bdc57a1649,0.0059504132231404955,4000,266,1037000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.780537554097228,0.8476395214377433,0.8140885377674857,0.8476395214377433,False,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Micrococcus;Micrococcus terreus
135000,0.0019158175574035706,0.0007776049766718507,5.67649646638095e-05,6.483654706484952e-05,1.25,1.0,0.4330127018922193,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_004364445.1 Halomonas alkaliantarctica strain=CRSS, ASM436444v1",959030ef2b1d94691139c374d992e317,0.026244167962674963,4000,267,1033000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.8329550889301639,0.8892032847732814,0.8610791868517227,0.8892032847732814,False,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;Halomonas alkaliantarctica
133000,0.0018874350750716657,0.0009244280101687081,5.67649646638095e-05,5.186923765187961e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_018223285.1 Gammaproteobacteria bacterium, ASM1822328v1",7dd385f5b8f5820deb753897d80f2660,0.030737231338109544,4000,268,1029000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.8325541404187174,0.8937478123964148,0.8631509764075661,0.8937478123964148,False,Bacteria;Proteobacteria;Gammaproteobacteria;unassigned;unassigned;unassigned;Gammaproteobacteria bacterium
30000,0.00042573723497857125,0.0016161616161616162,5.67649646638095e-05,5.186923765187961e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_900112455.1 Alkalibacterium subtropicum strain=DSM 23664, IMG-taxon 2616644818 annotated assembly",f33203646d9ac5c4a54291f3fe269eca,0.012121212121212121,4000,269,1025000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7935059990371853,0.867319088831272,0.8304125439342287,0.867319088831272,False,Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Alkalibacterium;Alkalibacterium subtropicum
48000,0.000681179575965714,0.0013153567905294311,5.67649646638095e-05,5.186923765187961e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_014640975.1 Microbacterium faecale strain=CGMCC 1.15152, ASM1464097v1",9b784b9711f7b54a93f1c89958bbd683,0.015784281486353174,4000,270,1021000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.8056283303500642,0.8747384562824574,0.8401833933162608,0.8747384562824574,False,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium faecale
33000,0.0004683109584764284,0.0012706480304955528,5.67649646638095e-05,5.186923765187961e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_017876655.1 Microbacterium imperiale strain=DSM 20530, ASM1787665v1",c5457675030c1b26af2a284dfa0841d7,0.01048284625158831,4000,271,1017000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7959494048598177,0.8632657106247011,0.8296075577422595,0.8632657106247011,False,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium imperiale
50000,0.0007095620582976187,0.0009835259404966806,5.67649646638095e-05,5.186923765187961e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_014171575.1 Microbacterium sp. Se63.02b strain=Se63.02b, ASM1417157v1",14e0102399bd162b801acce7a9ddf5df,0.012294074256208508,4000,272,1013000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.8066899115908119,0.8677153592987987,0.8372026354448053,0.8677153592987987,False,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium sp. Se63.02b
30000,0.00042573723497857125,0.001218026796589525,5.67649646638095e-05,6.483654706484952e-05,1.25,1.0,0.4330127018922193,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_018268435.1 Actinobacteria bacterium, ASM1826843v1",a1be0ca16c638ca2908199951e0020ba,0.009135200974421437,4000,273,1009000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7935059990371853,0.8594422765328545,0.82647413778502,0.8594422765328545,False,Bacteria;Actinobacteria;unassigned;unassigned;unassigned;unassigned;Actinobacteria bacterium
133000,0.0018874350750716657,0.0013966480446927375,5.67649646638095e-05,6.483654706484952e-05,1.25,1.0,0.4330127018922193,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_001941345.1 Corynebacterium stationis strain=622=DSM 20302, ASM194134v1",5ac150ed829c5079f0a7df002ed9029a,0.04643854748603352,4000,274,1005000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.8325541404187174,0.9057244355832943,0.8691392880010058,0.9057244355832943,False,Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium stationis
193000,0.0027389095450288084,0.0010689470871191875,5.67649646638095e-05,5.186923765187961e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_000233655.2 Brachybacterium paraconglomeratum LC44 strain=LC44, LC44-4.0",8e06c0ce8515172af43330537fdb6692,0.051576696953500804,4000,275,1001000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.842614244853633,0.9087956566365863,0.8757049507451097,0.9087956566365863,False,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Dermabacteraceae;Brachybacterium;Brachybacterium paraconglomeratum;Brachybacterium paraconglomeratum LC44
63000,0.0008940481934549996,0.0011089548100914888,5.67649646638095e-05,5.186923765187961e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_001507855.1 Halomonas sp. 54_146, ASM150785v1",891283cc5aa25ec80ffd340b730126fe,0.017466038258940948,4000,276,997000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.8127264336072757,0.8775999579924769,0.8451631957998763,0.8775999579924769,False,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;Halomonas sp. 54_146
9000,0.00012772117049357137,0.001110494169905608,5.67649646638095e-05,5.186923765187961e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_014359475.1 Marinobacter sp., ASM1435947v1",b9b3dff20d816c835070772f24d77c3b,0.002498611882287618,4000,277,993000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.763278726330977,0.8242421127506543,0.7937604195408157,0.8242421127506543,False,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Marinobacteraceae;Marinobacter;Marinobacter sp.
104000,0.001475889081259047,0.0012202562538133007,5.67649646638095e-05,5.186923765187961e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_000225825.2 Brachybacterium squillarum M-6-3 strain=M-6-3, ASM22582v2",3ba250e257e649d1cf10d2931b51e8d9,0.03172666259914582,4000,278,989000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.8259746779812714,0.8946617112705413,0.8603181946259064,0.8946617112705413,False,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Dermabacteraceae;Brachybacterium;Brachybacterium squillarum;Brachybacterium squillarum M-6-3
32000,0.000454119717310476,0.0013101867016049786,5.67649646638095e-05,9.077116589078932e-05,1.75,1.5,0.82915619758885,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_000585455.1 Microbacterium sp. MRS-1 strain=MRS-1, Denovo assembly",a14684d2a6ee0a5f228c7224bfa13cfc,0.010481493612839829,4000,279,985000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7951597103021867,0.8632621171671249,0.8292109137346557,0.8632621171671249,False,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium sp. MRS-1
16000,0.000227059858655238,0.0014964459408903852,5.67649646638095e-05,5.186923765187961e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_000813865.1 Kocuria rhizophila strain=TPW45, ASM81386v1",c8976e02fcc15b76599411016b522074,0.005985783763561541,4000,280,981000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7775775652603121,0.8478015897105176,0.8126895774854148,0.8478015897105176,False,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Kocuria;Kocuria rhizophila
14000,0.00019867737632333325,0.0008269588587967748,5.67649646638095e-05,5.186923765187961e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_009906315.1 Kineococcus sp. T13 strain=T13, ASM990631v1",3696bbb5e82bbd4d1a3f2576e7731787,0.002894356005788712,4000,281,977000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.774235381011688,0.8281606267259001,0.801198003868794,0.8281606267259001,False,Bacteria;Actinobacteria;Actinomycetia;Kineosporiales;Kineosporiaceae;Kineococcus;Kineococcus vitellinus
28000,0.0003973547526466665,0.0011943863839952225,5.67649646638095e-05,5.186923765187961e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_018717645.1 Microbacterium flavum strain=DSM 18909, ASM1871764v1",2d00cb13f761a8ed868ec82966243394,0.008360704687966557,4000,282,973000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7917419544696573,0.8569896499711038,0.8243658022203806,0.8569896499711038,False,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium flavum
72000,0.001021769363948571,0.0017706949977866313,5.67649646638095e-05,5.186923765187961e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_002338725.1 Staphylococcus saprophyticus, ASM233872v1",24a638e47a7e52bcbd041bc75024e378,0.03187250996015936,4000,283,969000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.8162347742895283,0.8947940866298011,0.8555144304596647,0.8947940866298011,False,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus saprophyticus
38000,0.0005392671643061902,0.0015191796429927839,5.67649646638095e-05,5.186923765187961e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_019117325.1 Candidatus Brevibacterium intestinigallinarum, ASM1911732v1",8dc52ddc49492114a4630101248035f2,0.014432206608431447,4000,284,965000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7995799638651354,0.8722151716572709,0.8358975677612032,0.8722151716572709,False,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Brevibacteriaceae;Brevibacterium;Candidatus Brevibacterium intestinigallinarum
19000,0.0002696335821530951,0.0011971268954509178,4.2573723497857125e-05,3.8901928238909706e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_022568955.1 Staphylococcus lugdunensis strain=P8-10, ASM2256895v1",d11cd18f36987cd9efed33387e6c618e,0.007581803671189146,3000,285,962000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7819000805472154,0.8542904778398551,0.8180952791935352,0.8542904778398551,False,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus lugdunensis
17000,0.00024125109982119037,0.0010006671114076052,4.2573723497857125e-05,7.780385647781941e-05,2.0,1.0,1.4142135623730951,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_017498085.1 Psychrobacter sp. F1192 strain=F1192, ASM1749808v1",27ab4a21569763e407b44b5d46fcdaba,0.005670446964643095,3000,286,959000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7790997094698816,0.8463228014550389,0.8127112554624603,0.8463228014550389,False,Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Psychrobacter;Psychrobacter coccoides
16000,0.000227059858655238,0.000940144155437167,4.2573723497857125e-05,5.186923765187961e-05,1.3333333333333333,1.0,0.4714045207910317,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_000350525.1 Leucobacter salsicius M1-8 strain=M1-8, Leucobacter salsicius M1-8T draft genome",237c09b2331f9f64833e147be83c6895,0.005014102162331557,3000,287,956000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7775775652603121,0.8429710950140546,0.8102743301371833,0.8429710950140546,False,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Leucobacter;Leucobacter salsicius;Leucobacter salsicius M1-8
12000,0.0001702948939914285,0.001145912910618793,4.2573723497857125e-05,7.780385647781941e-05,2.0,2.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_001815145.1 Staphylococcus sp. HMSC065E08 strain=HMSC065E08, ASM181514v1",0f3030c87dc3995b104626d55954cb46,0.004583651642475172,3000,288,953000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7703949724884198,0.8405338596403709,0.8054644160643953,0.8405338596403709,False,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus sp. HMSC065E08
35000,0.0004966934408083331,0.0008576329331046312,4.2573723497857125e-05,3.8901928238909706e-05,1.0,1.0,0.0,/home/ubuntu/2022-prjna853785-sourmash/inputs/sourmash_databases/genbank-2022.03-bacteria-k31.zip,"GCA_904846415.1 Psychrobacter piscatorii, ASM90484641v1",c6d0e4a6ed658d66e1bf6afa58a9406b,0.010005717552887363,3000,289,950000,inputs/raw/wh_flyeass.fasta,wh,d35e9a1c,70466000,31,DNA,1000,70466,True,0.7974616157153726,0.8619694597081445,0.8297155377117585,0.8619694597081445,False,Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Psychrobacter;Psychrobacter piscatorii
